MEMSEA2W,KMEM,KSEA,JTEEE,KMEM JTEEE3 JTEEE FSM IRW PNH ALS JNC J15 BOI PDT CHINS1 KSEA,ZME,ZSE,ZAB ZDV ZFW ZLC ZME ZSE,N,,2
MEMSEA3N,KMEM,KSEA,FAM,KMEM JTEEE3 JTEEE FAM J112 BUM SLN HCT BFF BOY LKT PDT CHINS1 KSEA,ZME,ZSE,ZDV ZKC ZLC ZME ZMP ZSE,N,,2
MEMSEA3W,KMEM,KSEA,ANSWA,KMEM CHLDR3 ANSWA LIT J6 PNH ALS JNC J15 BOI PDT CHINS1 KSEA,ZME,ZSE,ZAB ZDV ZFW ZLC ZME ZSE,N,,2
MEMSEA4N,KMEM,KSEA,JTEEE,KMEM JTEEE3 JTEEE GCK HGO J20 PDT CHINS1 KSEA,ZME,ZSE,ZDV ZKC ZLC ZME ZSE,N,,2
MEMSEAPR,KMEM,KSEA,-,KMEM JTEEE3 JTEEE SGF J41 MCI PWE LNK ONL DPR J204 GTF J36 MLP GLASR9 KSEA,ZME,ZSE,ZKC ZLC ZME ZMP ZSE,N,,2
MEMSFO1N,KMEM,KSFO,-,KMEM JTEEE3 JTEEE TUL J78 IRW J6 ABQ J15 RSK HVE DTA J148 OAL INYOE DYAMD2 KSFO,ZME,ZOA,ZAB ZDV ZFW ZKC ZLC ZME ZOA,N,,2
MEMSFO1S,KMEM,KSFO,IBUFY,KMEM PIEPE3 IBUFY SUTTN J29 J52 ADM J52 J6 PNH J58 OAL INYOE DYAMD2 KSFO,ZME,ZOA,ZAB ZDV ZFW ZLC ZME ZOA,N,,2
MEMSFO1W,KMEM,KSFO,ANSWA,KMEM CHLDR3 ANSWA LIT J131 TXK BYP UKW GTH TCC J76 FTI J58 OAL INYOE DYAMD2 KSFO,ZME,ZOA,ZAB ZDV ZFW ZLC ZME ZOA,N,,2
MEMSFO2N,KMEM,KSFO,FAM,KMEM JTEEE3 JTEEE FAM J98 SGF ICT GCK J28 MLF J80 OAL INYOE DYAMD2 KSFO,ZME,ZOA,ZDV ZKC ZLC ZME ZOA,N,,2
MEMSFO2S,KMEM,KSFO,IBUFY,KMEM PIEPE3 IBUFY EIC J4 ABI J66 EWM DMN GREBE J86 BLD J92 BTY RUSME DYAMD2 KSFO,ZME,ZOA,ZAB ZFW ZLA ZME ZOA,N,,2
MEMSFO2W,KMEM,KSFO,JTEEE,KMEM JTEEE3 JTEEE FSM IRW PNH J58 RSK J58 OAL INYOE DYAMD2 KSFO,ZME,ZOA,ZAB ZDV ZFW ZLC ZME ZOA,N,,2
MEMSFO3N,KMEM,KSFO,JTEEE,KMEM JTEEE3 JTEEE TUL LBL ALS DVC MLF J80 OAL INYOE DYAMD2 KSFO,ZME,ZOA,ZAB ZDV ZKC ZLC ZME ZOA,N,,2
MEMSFO3S,KMEM,KSFO,IBUFY,KMEM PIEPE3 IBUFY MCB LCH IAH J86 ELP J86 BLD J92 BTY RUSME DYAMD2 KSFO,ZME,ZOA,ZAB ZHU ZLA ZME ZOA,N,,2
MEMSFO3W,KMEM,KSFO,ANSWA,KMEM CHLDR3 ANSWA LIT J6 PNH J58 RSK J58 OAL INYOE DYAMD2 KSFO,ZME,ZOA,ZAB ZDV ZFW ZLC ZME ZOA,N,,2
MEMSFOPR,KMEM,KSFO,-,KMEM CHLDR3 ANSWA LIT J6 IRW J6 ABQ J15 RSK HVE DTA J148 OAL INYOE DYAMD2 KSFO,ZME,ZOA,ZAB ZDV ZFW ZLC ZME ZOA,N,,2
MEMSLC1N,KMEM,KSLC,FAM,KMEM JTEEE3 JTEEE FAM J112 BUM SLN GLD FQF J116 EKR SPANE6 KSLC,ZME,ZLC,ZDV ZKC ZLC ZME,N,,2
MEMSLC2N,KMEM,KSLC,JTEEE,KMEM JTEEE3 JTEEE TUL GCK HGO EKR SPANE6 KSLC,ZME,ZLC,ZDV ZKC ZLC ZME,N,,2
MEMSLC3W,KMEM,KSLC,LIT,KMEM CHLDR3 ANSWA LIT J6 PNH ALS JNC J12 HELPR SPANE6 KSLC,ZME,ZLC,ZAB ZDV ZFW ZLC ZME,N,,2
MEMSLCPR,KMEM,KSLC,RZC,KMEM ZUMIT3 FOXOM RZC J182 GLD J80 FQF J116 EKR LEEHY4 KSLC,ZME,ZLC,ZDV ZKC ZLC ZME,N,,2
MEMSTL1E,KMEM,KSTL,-,KMEM GOETZ4 GOETZ BNA QBALL9 KSTL,ZME,ZKC,ZKC ZME,N,,2
MEMSTL1W,KMEM,KSTL,-,KMEM JTEEE3 JTEEE SGF TRAKE9 KSTL,ZME,ZKC,ZKC ZME,N,,2
MEMSTL2E,KMEM,KSTL,-,KMEM GOETZ4 GOETZ BNA J73 PXV QBALL9 KSTL,ZME,ZKC,ZID ZKC ZME,N,,2
MEMSTL2W,KMEM,KSTL,-,KMEM CHLDR3 ANSWA LIT SGF TRAKE9 KSTL,ZME,ZKC,ZKC ZME,N,,2
MEMSTLPR,KMEM,KSTL,-,KMEM SELPH4 SELPH CGI QBALL BNA MEM PXV VISQA KSTL,ZME,ZKC,ZID ZKC ZME,N,,2
MSPATLE1,KMSP,KATL,GRB,KMSP WLSTN6 GRB JOT ENL PLESS J45 BNA KOLTT1 KATL,ZMP,ZTL,ZAU ZKC ZME ZMP ZTL,N,,2
MSPATLE2,KMSP,KATL,DLL,KMSP COULT6 DLL BDF ENL PLESS J45 BNA KOLTT1 KATL,ZMP,ZTL,ZAU ZKC ZME ZMP ZTL,N,,2
MSPATLE3,KMSP,KATL,ODI,KMSP ZMBRO6 ODI J30 BRIBE BDF ENL PLESS J45 BNA KOLTT1 KATL,ZMP,ZTL,ZAU ZKC ZME ZMP ZTL,N,,2
MSPATLN2,KMSP,KATL,GEP,KMSP GEP J21 DLH GRB JOT ENL PLESS J45 BNA KOLTT1 KATL,ZMP,ZTL,ZAU ZKC ZME ZMP ZTL,N,,2
MSPATLN3,KMSP,KATL,HYR,KMSP HYR GRB JOT ENL PLESS J45 BNA KOLTT1 KATL,ZMP,ZTL,ZAU ZKC ZME ZMP ZTL,N,,2
MSPATLP1,KMSP,KATL,ODI,KMSP ZMBRO6 ODI J30 BRIBE BDF ENL PLESS J45 BNA KOLTT1 KATL,ZMP,ZTL,ZAU ZKC ZME ZMP ZTL,N,,2
MSPATLS2,KMSP,KATL,ALO,KMSP RST7 ALO IOW SPI ENL PLESS J45 BNA KOLTT1 KATL,ZMP,ZTL,ZAU ZKC ZME ZMP ZTL,N,,2
MSPATLS3,KMSP,KATL,FOD,KMSP ORSKY8 FOD DSM IRK STL J45 BNA KOLTT1 KATL,ZMP,ZTL,ZAU ZKC ZME ZMP ZTL,N,,2
MSPATLW1,KMSP,KATL,OTG,KMSP SCHEP8 SCHEP OTG OVR IRK STL J45 BNA KOLTT1 KATL,ZMP,ZTL,ZKC ZME ZMP ZTL,N,,2
MSPBOSA1,KMSP,KBOS,KMSP,KMSP HYR NOTAP TULEG WAYGO GFL ENE OOSHN4 KBOS,ZMP,ZBW,CZY ZBW ZMP,N,CAN NOTAP EAST 1,2
MSPBOSA2,KMSP,KBOS,KMSP,KMSP HYR NOTAP KAPUX TULEG WAYGO GFL ENE OOSHN4 KBOS,ZMP,ZBW,CZY ZBW ZMP,N,CAN NOTAP EAST 2,2
MSPBOSA3,KMSP,KBOS,KMSP,KMSP HYR NOTAP POLTY BUGSY ENE OOSHN4 KBOS,ZMP,ZBW,CZU CZY ZBW ZMP,N,CAN NOTAP EAST 3,2
MSPBOSE1,KMSP,KBOS,GRB,KMSP WLSTN6 GRB DAYYY Q140 HANKK PONCT JFUND1 KBOS,ZMP,ZBW,CZY ZBW ZMP ZOB,N,,1
MSPBOSE2,KMSP,KBOS,DLL,KMSP COULT6 DLL J34 BAE HOCKE Q816 KELTI NABOR PONCT JFUND1 KBOS,ZMP,ZBW,CZY ZAU ZBW ZMP ZOB,N,,1
MSPBOSE3,KMSP,KBOS,ODI,KMSP ZMBRO6 ODI J30 SIBER J16 BAE HOCKE Q816 KELTI NABOR PONCT JFUND1 KBOS,ZMP,ZBW,CZY ZAU ZBW ZMP ZOB,N,,1
MSPBOSN1,KMSP,KBOS,GEP,KMSP GEP J25 BRD DLH SAW DAYYY Q140 HANKK PONCT JFUND1 KBOS,ZMP,ZBW,CZY ZBW ZMP ZOB,N,,1
MSPBOSN2,KMSP,KBOS,GEP,KMSP GEP J21 DLH SAW DAYYY Q140 HANKK PONCT JFUND1 KBOS,ZMP,ZBW,CZY ZBW ZMP ZOB,N,,1
MSPBOSN3,KMSP,KBOS,HYR,KMSP HYR SAW DAYYY Q140 HANKK PONCT JFUND1 KBOS,ZMP,ZBW,CZY ZBW ZMP ZOB,N,,1
MSPBOSP1,KMSP,KBOS,GRB,KMSP WLSTN6 GRB DAYYY Q140 HANKK PONCT JFUND1 KBOS,ZMP,ZBW,CZY ZBW ZMP ZOB,N,,1
MSPBOSQ1,KMSP,KBOS,KMSP,KMSP DLH YQT BURWA TULEG WAYGO GFL ENE OOSHN4 KBOS,ZMP,ZBW,CZW CZY ZBW ZMP,N,CAN YQT EAST 1,2
MSPBOSQ2,KMSP,KBOS,KMSP,KMSP DLH YQT POLTY BUGSY ENE OOSHN4 KBOS,ZMP,ZBW,CZU CZW CZY ZBW ZMP,N,CAN YQT EAST 2,2
MSPBOSQ3,KMSP,KBOS,KMSP,KMSP DLH YQT CHICA JUNIS POLTY BUGSY ENE OOSHN4 KBOS,ZMP,ZBW,CZU CZW CZY ZBW ZMP,N,CAN YQT EAST 3,2
MSPBOSR1,KMSP,KBOS,KMSP,KMSP WLSTN6 GRB DAYYY RUBKI SIKBO AHPAH HANKK PONCT JFUND1 KBOS,ZMP,ZBW,CZY ZBW ZMP ZOB,N,CAN RUBKI EAST 4,2
MSPBOSR2,KMSP,KBOS,KMSP,KMSP WLSTN6 GRB DAYYY RUBKI SIKBO TULEG WAYGO GFL ENE OOSHN4 KBOS,ZMP,ZBW,CZY ZBW ZMP,N,CAN RUBKI EAST 2,2
MSPBOSR3,KMSP,KBOS,KMSP,KMSP WLSTN6 GRB DAYYY RUBKI SIKBO TULEG WAYGO GFL ENE OOSHN4 KBOS,ZMP,ZBW,CZY ZBW ZMP,N,CAN RUBKI EAST 3,2
MSPBOSR4,KMSP,KBOS,KMSP,KMSP WLSTN6 GRB DAYYY RUBKI SIKBO OLABA SAVAL BUGSY ENE OOSHN4 KBOS,ZMP,ZBW,CZU CZY ZBW ZMP,N,CAN RUBKI EAST 1,2
MSPBOSS2,KMSP,KBOS,ALO,KMSP RST7 ALO DBQ OBK J94 FNT DERLO Q935 PONCT JFUND1 KBOS,ZMP,ZBW,CZY ZAU ZBW ZMP ZOB,N,,1
MSPBOSS3,KMSP,KBOS,FOD,KMSP ORSKY8 FOD DSM IOW OBK J94 FNT DERLO Q935 PONCT JFUND1 KBOS,ZMP,ZBW,CZY ZAU ZBW ZMP ZOB,N,,1
MSPBOST1,KMSP,KBOS,KMSP,KMSP HYR STNRD TULEG WAYGO GFL ENE OOSHN4 KBOS,ZMP,ZBW,CZW CZY ZBW ZMP,N,CAN STNRD EAST 1,2
MSPBOST2,KMSP,KBOS,KMSP,KMSP HYR STNRD POLTY BUGSY ENE OOSHN4 KBOS,ZMP,ZBW,CZU CZW CZY ZBW ZMP,N,CAN STNRD EAST 2,2
MSPBOSU1,KMSP,KBOS,KMSP,KMSP HYR ULUTO KAPUX TULEG WAYGO GFL ENE OOSHN4 KBOS,ZMP,ZBW,CZY ZBW ZMP,N,CAN ULUTO EAST 1,2
MSPBOSU2,KMSP,KBOS,KMSP,KMSP HYR ULUTO POLTY BUGSY ENE OOSHN4 KBOS,ZMP,ZBW,CZU CZY ZBW ZMP,N,CAN ULUTO EAST 2,2
MSPBOSU3,KMSP,KBOS,KMSP,KMSP HYR ULUTO KAPUX TULEG WAYGO GFL ENE OOSHN4 KBOS,ZMP,ZBW,CZY ZBW ZMP,N,CAN ULUTO EAST 3,2
MSPBOSU4,KMSP,KBOS,KMSP,KMSP HYR ULUTO POLTY BUGSY ENE OOSHN4 KBOS,ZMP,ZBW,CZU CZY ZBW ZMP,N,CAN ULUTO EAST 4,2
MSPBWIE1,KMSP,KBWI,GRB,KMSP WLSTN6 GRB FNT DJB NUSMM ANTHM3 KBWI,ZMP,ZDC,ZAU ZDC ZMP ZNY ZOB,N,,1
MSPBWIE2,KMSP,KBWI,DLL,KMSP COULT6 DLL J34 DJB NUSMM ANTHM3 KBWI,ZMP,ZDC,ZAU ZDC ZMP ZNY ZOB,N,,1
MSPBWIE3,KMSP,KBWI,ODI,KMSP ZMBRO6 ODI J30 SIBER BAE J34 DJB NUSMM ANTHM3 KBWI,ZMP,ZDC,ZAU ZDC ZMP ZNY ZOB,N,,1
MSPBWIN2,KMSP,KBWI,GEP,KMSP GEP J21 DLH SAW TVC FNT DJB NUSMM ANTHM3 KBWI,ZMP,ZDC,ZDC ZMP ZNY ZOB,N,,1
MSPBWIN3,KMSP,KBWI,HYR,KMSP HYR SAW TVC FNT DJB NUSMM ANTHM3 KBWI,ZMP,ZDC,ZDC ZMP ZNY ZOB,N,,1
MSPBWIP1,KMSP,KBWI,DLL,KMSP COULT6 DLL J34 DJB NUSMM ANTHM3 KBWI,ZMP,ZDC,ZAU ZDC ZMP ZNY ZOB,N,,1
MSPBWIS2,KMSP,KBWI,ALO,KMSP RST7 ALO DBQ J94 OBK J584 CRL J34 DJB NUSMM ANTHM3 KBWI,ZMP,ZDC,ZAU ZDC ZMP ZNY ZOB,N,,1
MSPBWIS3,KMSP,KBWI,FOD,KMSP ORSKY8 FOD DSM IOW J60 DJB NUSMM ANTHM3 KBWI,ZMP,ZDC,ZAU ZDC ZMP ZNY ZOB,N,,1
MSPBWIW1,KMSP,KBWI,OTG,KMSP SCHEP8 SCHEP OTG OVR DSM IOW J60 DJB NUSMM ANTHM3 KBWI,ZMP,ZDC,ZAU ZDC ZMP ZNY ZOB,N,,1
MSPCLEE1,KMSP,KCLE,GRB,KMSP WLSTN6 GRB VIO HIMEZ3 KCLE,ZMP,ZOB,ZAU ZMP ZOB,N,,1
MSPCLEE2,KMSP,KCLE,DLL,KMSP COULT6 DLL J34 VIO HIMEZ3 KCLE,ZMP,ZOB,ZAU ZMP ZOB,N,,1
MSPCLEE3,KMSP,KCLE,ODI,KMSP ZMBRO6 ODI J30 SIBER J16 BAE J34 VIO HIMEZ3 KCLE,ZMP,ZOB,ZAU ZMP ZOB,N,,1
MSPCLEN2,KMSP,KCLE,GEP,KMSP GEP J21 DLH SAW TVC SVM HIMEZ3 KCLE,ZMP,ZOB,ZMP ZOB,N,,1
MSPCLEN3,KMSP,KCLE,HYR,KMSP HYR SAW TVC SVM HIMEZ3 KCLE,ZMP,ZOB,ZMP ZOB,N,,1
MSPCLEP1,KMSP,KCLE,DLL,KMSP COULT6 DLL J34 VIO HIMEZ3 KCLE,ZMP,ZOB,ZAU ZMP ZOB,N,,1
MSPCLES2,KMSP,KCLE,ALO,KMSP RST7 ALO DBQ J94 PMM SVM HIMEZ3 KCLE,ZMP,ZOB,ZAU ZMP ZOB,N,,1
MSPCLES3,KMSP,KCLE,FOD,KMSP ORSKY8 FOD DSM IOW OBK J94 PMM SVM HIMEZ3 KCLE,ZMP,ZOB,ZAU ZMP ZOB,N,,1
MSPCLEW1,KMSP,KCLE,OTG,KMSP SCHEP8 SCHEP OTG OVR DSM IOW OBK J94 PMM SVM HIMEZ3 KCLE,ZMP,ZOB,ZAU ZMP ZOB,N,,1
MSPCLTE1,KMSP,KCLT,GRB,KMSP WLSTN6 GRB PMM FWA FLM TAFTT PARQR1 KCLT,ZMP,ZTL,ZAU ZID ZMP ZTL,N,,1
MSPCLTE2,KMSP,KCLT,DLL,KMSP COULT6 DLL JOT VHP J24 FLM TAFTT PARQR1 KCLT,ZMP,ZTL,ZAU ZID ZMP ZTL,N,,1
MSPCLTE3,KMSP,KCLT,ODI,KMSP ZMBRO6 ODI J30 JOT VHP J24 FLM TAFTT PARQR1 KCLT,ZMP,ZTL,ZAU ZID ZMP ZTL,N,,1
MSPCLTN2,KMSP,KCLT,GEP,KMSP GEP J21 DLH GRB PMM FWA FLM TAFTT PARQR1 KCLT,ZMP,ZTL,ZAU ZID ZMP ZTL,N,,1
MSPCLTN3,KMSP,KCLT,HYR,KMSP HYR GRB PMM FWA FLM TAFTT PARQR1 KCLT,ZMP,ZTL,ZAU ZID ZMP ZTL,N,,1
MSPCLTP1,KMSP,KCLT,ODI,KMSP ZMBRO6 ODI J30 JOT VHP J24 FLM TAFTT PARQR1 KCLT,ZMP,ZTL,ZAU ZID ZMP ZTL,N,,1
MSPCLTS2,KMSP,KCLT,ALO,KMSP RST7 ALO IRK STL J45 BNA TAZZA FILPZ1 KCLT,ZMP,ZTL,ZAU ZKC ZME ZMP ZTL,N,,1
MSPCLTS3,KMSP,KCLT,FOD,KMSP ORSKY8 FOD DSM IRK STL J45 BNA TAZZA FILPZ1 KCLT,ZMP,ZTL,ZAU ZKC ZME ZMP ZTL,N,,1
MSPCLTW1,KMSP,KCLT,OTG,KMSP SCHEP8 SCHEP OTG OVR IRK SPI VHP J24 FLM TAFTT PARQR1 KCLT,ZMP,ZTL,ZID ZKC ZMP ZTL,N,,1
MSPDCAE1,KMSP,KDCA,GRB,KMSP WLSTN6 GRB FNT DJB BUCKO FRDMM3 KDCA,ZMP,ZDC,ZAU ZDC ZMP ZOB,N,,1
MSPDCAE2,KMSP,KDCA,DLL,KMSP COULT6 DLL J34 BUCKO FRDMM3 KDCA,ZMP,ZDC,ZAU ZDC ZMP ZOB,N,,1
MSPDCAE3,KMSP,KDCA,ODI,KMSP ZMBRO6 ODI J30 SIBER BAE J34 BUCKO FRDMM3 KDCA,ZMP,ZDC,ZAU ZDC ZMP ZOB,N,,1
MSPDCAN2,KMSP,KDCA,GEP,KMSP GEP J21 DLH SAW TVC FNT DJB J34 BUCKO FRDMM3 KDCA,ZMP,ZDC,ZDC ZMP ZOB,N,,1
MSPDCAN3,KMSP,KDCA,HYR,KMSP HYR SAW TVC FNT DJB J34 BUCKO FRDMM3 KDCA,ZMP,ZDC,ZDC ZMP ZOB,N,,1
MSPDCAP1,KMSP,KDCA,DLL,KMSP COULT6 DLL J34 BUCKO FRDMM3 KDCA,ZMP,ZDC,ZAU ZDC ZMP ZOB,N,,1
MSPDCAS2,KMSP,KDCA,ALO,KMSP RST7 ALO DBQ J94 OBK J584 CRL J34 BUCKO FRDMM3 KDCA,ZMP,ZDC,ZAU ZDC ZMP ZOB,N,,1
MSPDCAS3,KMSP,KDCA,FOD,KMSP ORSKY8 FOD DSM IOW OBK J584 CRL J34 BUCKO FRDMM3 KDCA,ZMP,ZDC,ZAU ZDC ZMP ZOB,N,,1
MSPDCAW1,KMSP,KDCA,OTG,KMSP SCHEP8 SCHEP OTG OVR DSM IOW OBK J584 CRL J34 BUCKO FRDMM3 KDCA,ZMP,ZDC,ZAU ZDC ZMP ZOB,N,,1
MSPDENE2,KMSP,KDEN,DLL,KMSP COULT6 DLL DBQ DSM J10 OBH KOHOE3 KDEN,ZMP,ZDV,ZAU ZDV ZMP,N,,1
MSPDENE3,KMSP,KDEN,ODI,KMSP ZMBRO6 ODI J30 SIBER DBQ DSM J10 OBH KOHOE3 KDEN,ZMP,ZDV,ZAU ZDV ZMP,N,,1
MSPDENN1,KMSP,KDEN,GEP,KMSP GEP J25 BRD FAR DPR BFF ANCHR3 KDEN,ZMP,ZDV,ZDV ZMP,N,,1
MSPDENP1,KMSP,KDEN,ONL,KMSP SCHEP8 ONL ANCHR3 KDEN,ZMP,ZDV,ZDV ZMP,N,,1
MSPDENS2,KMSP,KDEN,ALO,KMSP RST7 ALO DSM J10 OBH KOHOE3 KDEN,ZMP,ZDV,ZAU ZDV ZMP,N,,1
MSPDENS3,KMSP,KDEN,OVR,KMSP ORSKY8 OVR OBH KOHOE3 KDEN,ZMP,ZDV,ZDV ZMP,N,,1
MSPDENW1,KMSP,KDEN,ONL,KMSP SCHEP8 ONL ANCHR3 KDEN,ZMP,ZDV,ZDV ZMP,N,,1
MSPDENW2,KMSP,KDEN,ABR,KMSP DWN6 ABR DPR BFF ANCHR3 KDEN,ZMP,ZDV,ZDV ZMP,N,,1
MSPDENW3,KMSP,KDEN,FAR,KMSP KBREW7 FAR DPR BFF ANCHR3 KDEN,ZMP,ZDV,ZDV ZMP,N,,1
MSPDFWE2,KMSP,KDFW,DLL,KMSP COULT6 DLL MZV IRK J87 TUL KLAWW VKTRY2 KDFW,ZMP,ZFW,ZAU ZFW ZKC ZMP,N,,1
MSPDFWE3,KMSP,KDFW,ODI,KMSP ZMBRO6 ODI J30 SIBER DBQ MZV IRK J87 TUL KLAWW VKTRY2 KDFW,ZMP,ZFW,ZAU ZFW ZKC ZMP,N,,1
MSPDFWP1,KMSP,KDFW,OVR,KMSP ORSKY8 OVR J21 IRW IBAKE VKTRY2 KDFW,ZMP,ZFW,ZFW ZKC ZMP,N,,1
MSPDFWS2,KMSP,KDFW,ALO,KMSP RST7 ALO IRK J87 TUL KLAWW VKTRY2 KDFW,ZMP,ZFW,ZAU ZFW ZKC ZMP,N,,1
MSPDFWS3,KMSP,KDFW,OVR,KMSP ORSKY8 OVR J21 IRW IBAKE VKTRY2 KDFW,ZMP,ZFW,ZFW ZKC ZMP,N,,1
MSPDFWW1,KMSP,KDFW,OTG,KMSP SCHEP8 SCHEP OTG OBH SLN ICT J21 IRW IBAKE VKTRY2 KDFW,ZMP,ZFW,ZFW ZKC ZMP,N,,1
MSPDFWW2,KMSP,KDFW,ABR,KMSP DWN6 ABR ONL OBH SLN ICT J21 IRW IBAKE VKTRY2 KDFW,ZMP,ZFW,ZFW ZKC ZMP,N,,1
MSPDFWW3,KMSP,KDFW,FAR,KMSP KBREW7 FAR ABR ONL OBH SLN ICT J21 IRW IBAKE VKTRY2 KDFW,ZMP,ZFW,ZFW ZKC ZMP,N,,1
MSPDTWE1,KMSP,KDTW,GRB,KMSP WLSTN6 GRB POLAR5 KDTW,ZMP,ZOB,ZAU ZMP ZOB,N,,1
MSPDTWE2,KMSP,KDTW,DLL,KMSP COULT6 DLL J34 BAE POLAR5 KDTW,ZMP,ZOB,ZAU ZMP ZOB,N,,1
MSPDTWE3,KMSP,KDTW,ODI,KMSP ZMBRO6 ODI J30 SIBER BAE POLAR5 KDTW,ZMP,ZOB,ZAU ZMP ZOB,N,,1
MSPDTWN1,KMSP,KDTW,KMSP,KMSP BRD DLH SAW TVC MBS POLAR5 KDTW,ZMP,ZOB,ZMP ZOB,N,,2
MSPDTWN2,KMSP,KDTW,GEP,KMSP GEP J21 DLH SAW TVC MBS POLAR5 KDTW,ZMP,ZOB,ZMP ZOB,N,,1
MSPDTWN3,KMSP,KDTW,HYR,KMSP HYR SAW TVC MBS POLAR5 KDTW,ZMP,ZOB,ZMP ZOB,N,,1
MSPDTWP1,KMSP,KDTW,DLL,KMSP COULT6 DLL J34 BAE POLAR5 KDTW,ZMP,ZOB,ZAU ZMP ZOB,N,,1
MSPDTWS2,KMSP,KDTW,ALO,KMSP RST7 ALO DBQ BAE POLAR5 KDTW,ZMP,ZOB,ZAU ZMP ZOB,N,,1
MSPDTWS3,KMSP,KDTW,FOD,KMSP ORSKY8 FOD DSM IOW OBK VIO POLAR5 KDTW,ZMP,ZOB,ZAU ZMP ZOB,N,,1
MSPDTWW1,KMSP,KDTW,OTG,KMSP SCHEP8 SCHEP OTG OVR DSM IOW OBK VIO POLAR5 KDTW,ZMP,ZOB,ZAU ZMP ZOB,N,,1
MSPEWRA1,KMSP,KEWR,KMSP,KMSP HYR NOTAP TULEG HNK FLOSI3 KEWR,ZMP,ZNY,CZY ZBW ZMP ZNY,N,CAN NOTAP EAST 1,2
MSPEWRA2,KMSP,KEWR,KMSP,KMSP HYR NOTAP KAPUX TULEG HNK FLOSI3 KEWR,ZMP,ZNY,CZY ZBW ZMP ZNY,N,CAN NOTAP EAST 2,2
MSPEWRA3,KMSP,KEWR,KMSP,KMSP HYR NOTAP POLTY BUGSY HANAA FLOSI3 KEWR,ZMP,ZNY,CZU CZY ZBW ZMP ZNY,N,CAN NOTAP EAST 3,2
MSPEWRE1,KMSP,KEWR,GRB,KMSP WLSTN6 GRB KEEHO J584 SLT FQM3 KEWR,ZMP,ZNY,ZAU ZMP ZNY ZOB,N,,3
MSPEWRE2,KMSP,KEWR,DLL,KMSP COULT6 DLL KG72M EVOTE NELLS KEEHO J584 SLT FQM3 KEWR,ZMP,ZNY,ZAU ZMP ZNY ZOB,N,,3
MSPEWRE3,KMSP,KEWR,ODI,KMSP ZMBRO6 ODI KG78K KG72M EVOTE NELLS KEEHO J584 SLT FQM3 KEWR,ZMP,ZNY,ZAU ZMP ZNY ZOB,N,,3
MSPEWRN2,KMSP,KEWR,GEP,KMSP GEP J21 DLH SAW TVC KEEHO J584 SLT FQM3 KEWR,ZMP,ZNY,ZMP ZNY ZOB,N,,3
MSPEWRN3,KMSP,KEWR,HYR,KMSP HYR SAW TVC KEEHO J584 SLT FQM3 KEWR,ZMP,ZNY,ZMP ZNY ZOB,N,,3
MSPEWRP1,KMSP,KEWR,ODI,KMSP ZMBRO6 ODI KG78K KG72M EVOTE NELLS KEEHO J584 SLT FQM3 KEWR,ZMP,ZNY,ZAU ZMP ZNY ZOB,N,,3
MSPEWRQ1,KMSP,KEWR,KMSP,KMSP DLH YQT BURWA TULEG HNK FLOSI3 KEWR,ZMP,ZNY,CZW CZY ZBW ZMP ZNY,N,CAN YQT EAST 1,2
MSPEWRQ2,KMSP,KEWR,KMSP,KMSP DLH YQT POLTY BUGSY HANAA FLOSI3 KEWR,ZMP,ZNY,CZU CZW CZY ZBW ZMP ZNY,N,CAN YQT EAST 2,2
MSPEWRQ3,KMSP,KEWR,KMSP,KMSP DLH YQT CHICA JUNIS POLTY BUGSY HANAA FLOSI3 KEWR,ZMP,ZNY,CZU CZW CZY ZBW ZMP ZNY,N,CAN YQT EAST 3,2
MSPEWRR1,KMSP,KEWR,KMSP,KMSP WLSTN6 GRB DAYYY RUBKI SIKBO AHPAH HANKK KODEY HNK FLOSI3 KEWR,ZMP,ZNY,CZY ZBW ZMP ZNY ZOB,N,CAN RUBKI EAST 4,2
MSPEWRR2,KMSP,KEWR,KMSP,KMSP WLSTN6 GRB DAYYY RUBKI SIKBO TULEG HNK FLOSI3 KEWR,ZMP,ZNY,CZY ZBW ZMP ZNY,N,CAN RUBKI EAST 2,2
MSPEWRR3,KMSP,KEWR,KMSP,KMSP WLSTN6 GRB DAYYY RUBKI SIKBO TULEG HNK FLOSI3 KEWR,ZMP,ZNY,CZY ZBW ZMP ZNY,N,CAN RUBKI EAST 3,2
MSPEWRR4,KMSP,KEWR,KMSP,KMSP WLSTN6 GRB DAYYY RUBKI SIKBO OLABA SAVAL BUGSY HANAA FLOSI3 KEWR,ZMP,ZNY,CZU CZY ZBW ZMP ZNY,N,CAN RUBKI EAST 1,3
MSPEWRS2,KMSP,KEWR,ALO,KMSP RST7 ALO DBQ KG72M EVOTE NELLS KEEHO J584 SLT FQM3 KEWR,ZMP,ZNY,ZAU ZMP ZNY ZOB,N,,3
MSPEWRS3,KMSP,KEWR,FOD,KMSP ORSKY8 FOD DSM EVOTE NELLS KEEHO J584 SLT FQM3 KEWR,ZMP,ZNY,ZAU ZMP ZNY ZOB,N,,3
MSPEWRT1,KMSP,KEWR,KMSP,KMSP HYR STNRD TULEG HNK FLOSI3 KEWR,ZMP,ZNY,CZW CZY ZBW ZMP ZNY,N,CAN STNRD EAST 1,2
